ID,electricity_consumption
8696,256.88236253309054
8697,307.6585667618741
8698,364.7212453938953
8699,382.6904363638334
8700,277.06473222506315
8701,272.20812752898274
8702,316.283678847595
8703,252.67630608106717
8704,303.98990649995847
8705,304.03291816652063
8706,299.0251452384562
8707,266.67884313310276
8708,294.6543032025988
8709,290.0065141224581
8710,268.23002235701716
8711,265.15942147145563
8712,288.37572455115065
8713,282.33236408893833
8714,468.91975537986104
8715,462.1583605941954
8716,467.7801850626064
8717,475.26995362811516
8718,364.65846162617817
8719,482.5025687248661
8720,375.94236942217753
8721,463.1421661471163
8722,458.31056366134675
8723,408.8084177314205
8724,472.34133755306846
8725,386.4472379020655
8726,462.6778224810039
8727,402.22511323267406
8728,432.7547961501057
8729,453.809720985351
8730,446.51791057473497
8731,440.14553962011104
8732,464.08180635123676
8733,472.60831607835377
8734,424.6264210742072
8735,412.52761128533876
8736,393.014028126592
8737,456.30969349862585
8738,310.87328288977284
8739,409.47073879841554
8740,441.7200791471265
8741,275.2783635751486
8742,389.9843594214284
8743,423.9574458224418
8744,328.24118278758937
8745,318.0494957258614
8746,295.89477299067846
8747,259.35201053686734
8748,261.53067875495867
8749,304.3326387628962
8750,276.5060226692388
8751,286.15430872603537
8752,302.87522550739345
8753,308.61060184175216
8754,367.5789916203807
8755,354.23447091384946
8756,395.5410076386691
8757,397.3381118542738
8758,361.6310426989002
8759,331.5004764915128
9312,275.5885528188882
9313,252.54903255360443
9314,226.04745239656532
9315,227.51118705016623
9316,218.6317703576719
9317,218.89878983301978
9318,214.60315604643714
9319,210.38526769758468
9320,211.55609308206576
9321,212.3373626759415
9322,217.71591291924548
9323,208.2667306079581
9324,203.863590809686
9325,207.79311216080015
9326,207.9915127072218
9327,204.80591192774816
9328,204.07717646559104
9329,250.8043154493029
9330,247.97711652470068
9331,237.30003944364972
9332,243.03137152671064
9333,279.96396183431636
9334,239.9805501505908
9335,272.67663770199727
9336,312.22972675345966
9337,273.90189507430637
9338,290.52833433504765
9339,375.9110312368162
9340,339.7242620243011
9341,283.72576052170234
9342,297.64856248419005
9343,360.6376819862512
9344,387.02438086145594
9345,241.13035602709311
9346,278.5723866575625
9347,251.67439906939194
9348,264.25684441015517
9349,260.9993708838762
9350,235.11841584354946
9351,247.5490411576212
9352,230.69496992501618
9353,221.67519917572693
9354,286.53739539849386
9355,254.13408133752372
9356,242.62476335253552
9357,259.892044457092
9358,326.6964884011241
9359,263.0620530510067
9360,289.28558686637376
9361,285.66732219119183
9362,375.8770741802245
9363,278.51581129312456
9364,270.5394656579781
9365,385.68678496155275
9366,306.8442993274636
9367,373.5602013008099
9368,294.2144352570343
9369,312.1458553224547
9370,352.72511930341994
9371,263.9379785305036
9372,250.68268149014384
9373,296.4038736391269
9374,260.69034640809343
9375,244.84434452628665
9376,245.2660111330414
9377,268.6351088745018
9378,285.85658167520825
9379,328.1669107047485
9380,359.9076062694219
9381,336.98293790552344
9382,257.68740868098683
9383,354.47948677102244
9384,300.52020646850497
9385,257.62146797726496
9386,226.17550270711126
9387,346.6651712077512
9388,267.92866804516467
9389,391.024432738771
9390,339.31443501093514
9391,269.81405420693505
9392,248.72553939210536
9393,243.3328981063235
9394,282.93199492181225
9395,263.80096220669805
9396,233.19628957920386
9397,245.14527359710425
9398,259.5135331761364
9399,253.69917409839414
9400,260.6118845574509
9401,250.14715280782812
9402,291.21641371522264
9403,249.46894324489182
9404,257.9352600839309
9405,330.7373605078963
9406,383.314341179915
9407,286.0242237671753
9408,450.20092257402837
9409,420.4535973151027
9410,372.3931316835161
9411,279.9750554657194
9412,300.5721068620155
9413,432.5763910815637
9414,359.48003819011717
9415,437.8571794329671
9416,378.6920445950081
9417,428.99482231284355
9418,360.5017507634282
9419,359.8456979911452
9420,345.50926263964936
9421,336.9734346712714
9422,464.6314649212824
9423,461.0295908229935
9424,448.51074083327643
9425,358.98558002968804
9426,470.50536838849746
9427,436.07793334225056
9428,467.3940786244664
9429,430.9970371860205
9430,423.18324960760947
9431,463.58440720997527
9432,355.85983888037066
9433,253.78769336406222
9434,256.61795100766534
9435,253.13422442932907
9436,227.2696775061054
9437,236.19003077444412
9438,224.07130086846897
9439,218.50879326500615
9440,257.61695807382654
9441,245.35111622601585
9442,241.74012651373613
9443,223.33156265228865
9444,242.69287309467444
9445,256.27045481656086
9446,271.85495463679536
9447,245.40266821539205
9448,273.7392734660801
9449,286.8387096118055
9450,256.37586276889175
9451,280.7989679631662
9452,248.586468169754
9453,277.8032685778546
9454,247.19730415055056
9455,234.90963282451025
9456,281.0758431286492
9457,332.44256142581105
9458,252.14516880948344
9459,339.2228545452356
9460,233.83396221484472
9461,225.4871579000085
9462,373.2992500140054
9463,417.0143319588978
9464,395.0963284504393
9465,437.60579077795114
9466,372.9511050304794
9467,451.9497645960987
9468,454.8122220918876
9469,394.8095143882706
9470,430.08288331857165
9471,433.0796195900811
9472,381.7857199667507
9473,396.0467535058031
9474,472.7711758378657
9475,469.6860200654888
9476,492.1289772268584
9477,400.67073464433116
9478,463.9842050860211
9479,468.562894318437
9480,466.05733235467
9481,419.062623185948
9482,466.04826973795605
9483,458.2835599195372
9484,376.5003444445359
9485,493.94808795988376
9486,303.92539482173265
9487,445.6252338690776
9488,481.3726254157599
9489,340.1735278500895
9490,268.8113092346992
9491,222.70371432954843
9492,217.52899137663317
9493,216.88958839056147
9494,219.1136779309271
9495,204.77825016212904
9496,204.2177612398558
9497,201.78992573022416
9498,205.97588734028457
9499,221.76625834001663
9500,211.87320366365748
9501,216.26829186529798
9502,205.98706586567448
9503,204.1069006074307
10056,279.2266613406136
10057,272.0814134743221
10058,255.6393986229646
10059,252.5449081622299
10060,348.81627121335345
10061,317.10361045259424
10062,311.2911811603468
10063,358.6743531794211
10064,337.77316117800956
10065,433.33109912417245
10066,432.9098027850029
10067,403.394386104753
10068,398.9808117961547
10069,355.9037487094665
10070,304.7095274013991
10071,264.7212167114871
10072,309.94954393493344
10073,313.4886484228136
10074,297.21531335912294
10075,295.2997226887884
10076,259.04864717241475
10077,293.4882569625969
10078,273.7913295796874
10079,263.11950079566765
10080,255.78497370726294
10081,262.5507121427096
10082,236.59709409796787
10083,240.06477095455918
10084,212.76817546073332
10085,212.3942007458963
10086,216.92903556360102
10087,208.43290686261508
10088,215.76513595186177
10089,206.17953166508704
10090,205.8801439968607
10091,204.62264903397113
10092,205.86148785430314
10093,205.1505959701265
10094,206.74677474380712
10095,203.91555236992318
10096,253.1207932073159
10097,258.08578924341725
10098,243.04983983717483
10099,260.1431070126651
10100,250.59796970719083
10101,281.4388341693232
10102,242.0975546232641
10103,227.89491592467036
10104,228.3332072819361
10105,265.9116794296461
10106,254.4602215313354
10107,276.01122046885934
10108,287.2443467722545
10109,279.14195861666497
10110,297.8242327215
10111,275.4496119864859
10112,273.8211698716416
10113,277.96620168884556
10114,281.1858757281995
10115,256.54007253572496
10116,234.57281683528984
10117,286.6437327922485
10118,259.40250561312934
10119,224.5923344530915
10120,243.62511366579872
10121,238.263515245559
10122,268.7518429880164
10123,249.61263774235314
10124,258.38549056834194
10125,275.7436092029464
10126,289.6599409764683
10127,279.7275937381055
10128,290.79093148036327
10129,264.87624324033544
10130,271.3563694021296
10131,399.0537850493354
10132,403.36771894732834
10133,451.2496520367746
10134,496.15463678376386
10135,359.0667082934191
10136,489.67066247952016
10137,475.8160916078016
10138,406.690999478635
10139,384.6498571852957
10140,354.2939957331146
10141,367.11066991735765
10142,295.8791091527274
10143,266.7416837749334
10144,255.1848443662774
10145,274.582914617839
10146,268.4752598200841
10147,259.9512025804483
10148,271.4231242687285
10149,341.00011618457864
10150,297.80516339878454
10151,407.58672263688845
10152,327.06055292512565
10153,490.07346079665825
10154,492.4408331767744
10155,381.589135072919
10156,364.13876694357924
10157,469.07589479287896
10158,487.6580122865146
10159,472.37442557478045
10160,390.7453428492392
10161,397.50934364016643
10162,376.7975348365723
10163,364.7164447874184
10164,318.63553365204456
10165,338.83706235932414
10166,310.3570445405196
10167,291.0421603021364
10168,284.2306522843073
10169,283.51348666969136
10170,297.04038694014463
10171,264.49154842931557
10172,357.3977148276145
10173,295.3228306731032
10174,306.39082124283453
10175,270.0768367834715
10176,298.42859785798095
10177,289.9208247588064
10178,449.96759419230744
10179,473.99949679343416
10180,475.7818649888739
10181,468.85207272311374
10182,488.7749085885609
10183,473.56915570502105
10184,463.9817464481168
10185,401.9024794315002
10186,366.65376787845116
10187,392.04252715632146
10188,315.47510145733884
10189,336.3984758743672
10190,338.32896791592293
10191,335.04548134026487
10192,317.60833546914813
10193,343.32370384134924
10194,367.9843631568988
10195,386.5048212173497
10196,401.8086026809226
10197,394.26096640391347
10198,401.3922520400485
10199,419.93535930711084
10200,409.22318059541647
10201,438.0947001053958
10202,447.47425311961604
10203,489.0370561373118
10204,469.7969164339231
10205,403.239827639273
10206,369.59269219721426
10207,383.7896332963704
10208,412.29342135484774
10209,416.8541548406234
10210,378.3493065728463
10211,387.02368940514606
10212,381.5646708365709
10213,386.6356817901869
10214,378.99425863889286
10215,388.18245105792005
10216,380.18465463736845
10217,428.9553968701075
10218,423.29011362544355
10219,419.9305921627651
10220,352.7710624564281
10221,415.7201650432604
10222,387.920568283538
10223,368.32263786214304
10224,397.8482880440614
10225,368.62573661440155
10226,367.42486361755743
10227,370.3351068311518
10228,367.84012549939877
10229,352.93123722890203
10230,382.80603343395506
10231,362.34804521413207
10232,375.99107243206004
10233,344.56633528555585
10234,339.12657690550697
10235,323.36982207158167
10236,375.58122522541066
10237,428.6795480555312
10238,377.3814689345534
10239,427.6842264108637
10240,349.46510130994466
10241,393.358709793508
10242,430.4267490801156
10243,382.33221824202104
10244,409.46523236497325
10245,411.04126379659783
10246,422.3539248363917
10247,480.37493911476463
10800,376.10559162455195
10801,372.28949101843807
10802,381.10005472231126
10803,412.05661647731836
10804,369.22764494972586
10805,384.5632457354339
10806,366.8469823180884
10807,397.2581372632651
10808,347.08555643150214
10809,335.21188206563494
10810,332.25492763398995
10811,288.49417400849893
10812,298.49505697178864
10813,268.41455278860417
10814,266.93412112838024
10815,277.96065823598303
10816,262.3619308155353
10817,268.76181442043986
10818,292.1129916496235
10819,279.3996153992835
10820,339.6376448881845
10821,357.0903024704958
10822,390.0740004231375
10823,371.63438803812414
10824,375.61340696786874
10825,382.571846462256
10826,384.2667226975079
10827,360.18646230684703
10828,337.2331704949678
10829,368.49215334955124
10830,365.7781583007529
10831,349.71486957325374
10832,265.0015356776176
10833,269.84827064862117
10834,261.04694490658596
10835,245.55301843045225
10836,248.5430297378169
10837,229.59752170012035
10838,238.10362059623952
10839,222.7473838283764
10840,223.54355140151608
10841,239.21796445842313
10842,231.75988906784343
10843,244.76196695620365
10844,271.04265036023
10845,289.0346132987129
10846,303.2348150560345
10847,324.5364778288835
10848,265.1563299255762
10849,256.7867779149008
10850,284.99451690224913
10851,257.89439156074894
10852,278.5883592139699
10853,315.63552232571976
10854,342.54802948864335
10855,336.31912188962116
10856,299.76223104547415
10857,249.88383750977223
10858,272.7655695234906
10859,263.25463048843005
10860,259.84754079227076
10861,260.64805673119133
10862,263.14045038501814
10863,254.7755455739146
10864,257.7380085800607
10865,262.2003097446106
10866,261.8792640709405
10867,247.06743306293274
10868,259.01826091186336
10869,259.9993430171146
10870,259.74307514554584
10871,260.3079749752128
10872,365.1272764056109
10873,328.1683158713106
10874,335.6103131098209
10875,333.9225165938491
10876,363.87931519276566
10877,382.7490380814054
10878,359.07813230196814
10879,357.55709078801556
10880,313.27183789136836
10881,315.317614912554
10882,270.1019118464357
10883,259.1294781523956
10884,264.7391450154357
10885,254.01462411451084
10886,245.22854975004427
10887,224.45297098742827
10888,228.7883130278226
10889,221.6220292458738
10890,221.40009256862942
10891,221.58783862235137
10892,219.3469396147626
10893,235.44640284600735
10894,216.53462067744857
10895,212.21079603431699
10896,215.29569876385173
10897,208.4895950174124
10898,206.84890772620213
10899,210.09038598721395
10900,207.2966507792064
10901,206.6400958758196
10902,204.926218932728
10903,207.15613740529108
10904,207.35980899939696
10905,206.9434698595213
10906,210.20929729725128
10907,210.1688462900139
10908,234.10271885627674
10909,205.1949077539647
10910,212.6855633082414
10911,199.86430829153855
10912,204.69996840456167
10913,200.6677986899513
10914,201.8098120139176
10915,203.70984294114086
10916,201.48868775945178
10917,275.4378305130103
10918,235.2568810525319
10919,271.77429064475933
10920,263.5415666038532
10921,283.8849255967933
10922,251.74559340933777
10923,224.81128671460024
10924,255.0705525416176
10925,217.81884589840973
10926,224.1856247629933
10927,260.46961679358
10928,254.0193674728924
10929,223.14379238692766
10930,222.7815512518061
10931,219.63797341656428
10932,224.97984354914138
10933,218.40833627805435
10934,227.3097943768792
10935,226.33599674662517
10936,216.8888910345585
10937,231.64876912834106
10938,226.3073125373551
10939,250.68547014578817
10940,255.87226524278708
10941,220.16407680792585
10942,231.45915147130512
10943,231.97729715655183
10944,314.38511412921076
10945,229.81937618128376
10946,277.3794840484785
10947,266.5280882378402
10948,269.71390884667477
10949,399.72038018622777
10950,375.83697934508456
10951,392.32102167254203
10952,377.6089385341462
10953,342.0841753715656
10954,311.09733891965044
10955,305.37048379669136
10956,291.35081283751896
10957,279.04778303185356
10958,272.27338034701967
10959,264.01783006455713
10960,263.9640880623796
10961,256.0407522910935
10962,256.73704244282646
10963,264.5581117813885
10964,220.2249129742826
10965,215.46580395873582
10966,214.5916491563473
10967,214.51155167574234
11520,275.41641071912704
11521,276.7183234783894
11522,265.06987304308814
11523,271.0396553612199
11524,258.78214114863704
11525,253.0735634650897
11526,231.24277312399806
11527,236.15705236728562
11528,226.9504774781967
11529,221.69197110225232
11530,225.65964317432596
11531,239.55280798686974
11532,231.84503605660188
11533,231.9222490558629
11534,239.49295245622199
11535,222.86050181055612
11536,228.8500691432874
11537,222.921502935029
11538,227.62125586804498
11539,226.84336985444995
11540,220.60695592282732
11541,330.2024252707357
11542,346.71206790503254
11543,339.98155904790997
11544,343.1585099514902
11545,344.94971974520837
11546,380.2385227552406
11547,361.0500199116127
11548,419.2393371713052
11549,436.25212013033655
11550,406.0404372425462
11551,346.925630204656
11552,355.8256211271171
11553,301.3747578003476
11554,299.0464759289769
11555,293.16291923317107
11556,281.4463304339437
11557,294.8555041300239
11558,293.5463039264127
11559,260.4915560291275
11560,262.01406584710554
11561,261.7630629159362
11562,296.4783578836473
11563,291.6628515059698
11564,290.3622122477602
11565,318.2318790503531
11566,303.5192001982199
11567,327.59099293372367
11568,294.2113440498355
11569,312.1393941425913
11570,307.7130460875415
11571,320.24940677910763
11572,325.0779915233477
11573,304.5070385677283
11574,309.0023115902297
11575,308.48396288694056
11576,292.3351462210704
11577,260.09012204465716
11578,256.7059349157913
11579,245.83985493064284
11580,225.02028066495342
11581,223.3714989424127
11582,225.1359945507436
11583,229.36974981221795
11584,246.3821570451704
11585,237.39283158847505
11586,241.25491042486837
11587,238.33630669982372
11588,239.33751715001515
11589,241.97778664532763
11590,226.33719950038142
11591,223.12998333210288
11592,241.21462000636362
11593,260.84994545043156
11594,268.2462550322384
11595,245.71488864944305
11596,242.7725432649427
11597,220.90726220733526
11598,259.4783827997693
11599,301.2704982789828
11600,301.1576333408891
11601,268.99219951917576
11602,276.8791922635071
11603,251.02152655945244
11604,264.0408932445778
11605,259.756013581386
11606,266.6547221387853
11607,265.5646024086364
11608,265.9433474963406
11609,259.45119027122973
11610,268.8854897989086
11611,276.462783285525
11612,276.76685937163785
11613,273.6146085330252
11614,272.69372601954626
11615,271.37537422261465
11616,271.1836734725407
11617,274.2833912497227
11618,277.60286718343224
11619,346.51691539286156
11620,333.7746754042613
11621,366.0420654650136
11622,346.4127217454807
11623,303.3709981882363
11624,295.0258459043726
11625,282.0760017367381
11626,274.15632691468915
11627,272.12184780558283
11628,258.7439419352669
11629,259.59281654625926
11630,266.15473086737705
11631,264.4144107358547
11632,264.8184059998215
11633,263.57611413654695
11634,273.0566818827707
11635,276.6915180353208
11636,271.5981347469923
11637,281.76607943758694
11638,284.9077965065755
11639,278.00012169179917
11640,288.72320060351745
11641,293.050265687646
11642,289.87885744773735
11643,361.78568678508594
11644,320.10798371285983
11645,417.01957380766726
11646,348.8709558783015
11647,354.3992213486192
11648,312.7976402759632
11649,309.59575319139026
11650,304.7520372190661
11651,320.7261626236319
11652,304.68869825514065
11653,297.99612165264625
11654,301.1188202411134
11655,296.6017817454141
11656,292.8633884288982
11657,292.5790337698669
11658,300.1340380363122
11659,309.4123881691628
11660,316.00631445690124
11661,318.61925159046774
11662,357.15418284268554
11663,309.3668083016294
11664,318.27790275087494
11665,341.85141538768846
11666,413.88072389021823
11667,334.2082046702168
11668,308.5555122422513
11669,309.3449005611271
11670,308.0347457842877
11671,305.52664917843606
11672,325.40839730293067
11673,304.30090121571646
11674,300.3548169440835
11675,295.9905902295051
11676,295.54504011631406
11677,292.2854648282207
11678,290.87593843839386
11679,296.01007136487004
11680,294.4782139647131
11681,293.27272868045014
11682,294.26992792726605
11683,276.58670355800194
11684,280.30425777282375
11685,262.8466128794698
11686,267.0531877348129
11687,288.83014056536064
11688,286.7092136917782
11689,342.1676884891744
11690,304.91447891107254
11691,321.89539625039237
11692,325.90243094432606
11693,302.30448895974735
11694,334.9231601699942
11695,418.6854646937068
11696,298.16330838395544
11697,300.77789796620317
11698,299.6979410517554
11699,296.56301101860834
11700,239.50609910332457
11701,244.61777772420086
11702,234.8666758804853
11703,226.59753561688476
11704,251.48193522904498
11705,256.0220497264502
11706,263.63070512201625
11707,257.25282988780856
11708,283.2213273073102
11709,303.7936842569411
11710,301.9453640230533
11711,295.89386774930654
12264,324.2727957268232
12265,331.60415006964666
12266,349.73086285907846
12267,315.46852416982466
12268,312.4898033374325
12269,320.44359392315147
12270,332.7805428389833
12271,318.49035515879336
12272,298.8433768476236
12273,300.7922858926546
12274,272.21007057935265
12275,279.0258394688151
12276,257.13868349739926
12277,245.9882140404694
12278,240.92126518818193
12279,242.21173671854737
12280,241.36282902252694
12281,238.82901282752806
12282,238.24298241983982
12283,251.30136093374503
12284,246.0200415583084
12285,249.71512955907744
12286,253.86039194911692
12287,256.7284886660881
12288,257.9343490578491
12289,284.1457215954371
12290,297.59574101033627
12291,304.9432502150354
12292,293.15065890904106
12293,289.9400296922333
12294,300.2774726876733
12295,292.25233318832335
12296,296.947628931736
12297,280.5690036497779
12298,286.8925406517252
12299,258.41335595195665
12300,259.94801549749866
12301,273.979989316264
12302,250.7432036836257
12303,251.77342675091685
12304,263.5577927723853
12305,275.86981336059205
12306,277.80007160118
12307,284.39508847166894
12308,293.824750076901
12309,294.7429927821843
12310,293.27205585129724
12311,295.86295477725685
12312,299.1055926435093
12313,305.73427248092605
12314,302.6141693315787
12315,329.2775666533812
12316,328.111295878021
12317,303.5453819466063
12318,305.4888741298122
12319,293.6242790657609
12320,285.78885665477696
12321,298.37186786021886
12322,291.9768572941039
12323,282.910471040971
12324,256.43697065956025
12325,274.3957650668043
12326,263.80494624302537
12327,257.5253960053805
12328,253.42236834383803
12329,250.0089370037041
12330,247.82428072105074
12331,249.8621072063889
12332,283.856864997616
12333,258.8175366258733
12334,294.27602234032827
12335,296.75340859524226
12336,300.6176689687555
12337,294.9443049698631
12338,291.58210017214753
12339,295.77387065121854
12340,296.0798351801278
12341,293.5155228724791
12342,293.06867073911695
12343,294.7854112751195
12344,288.8238317593134
12345,289.61242780251445
12346,281.63675863936555
12347,281.7556717849177
12348,272.7322468305481
12349,286.26063084536787
12350,287.48696427905384
12351,292.8413068376815
12352,290.1024005788105
12353,283.57396463877365
12354,270.1872106292114
12355,288.63768984503747
12356,294.01036775442213
12357,298.9597380224587
12358,294.805344161065
12359,299.6628227556189
12360,299.91050443357574
12361,301.0534580482544
12362,292.5888417293208
12363,292.29904687529046
12364,291.2410141360138
12365,319.90747050773643
12366,295.93899595299814
12367,302.2061319524407
12368,274.8231336751701
12369,274.12053836446097
12370,274.9087112058284
12371,264.91399817918153
12372,260.47815120327357
12373,260.04657052014085
12374,249.7424296943477
12375,226.94596601554724
12376,229.44798061397717
12377,239.0749015068249
12378,226.5724246872348
12379,262.9194650938138
12380,289.17900982180157
12381,279.84536655848865
12382,301.72372299983033
12383,290.62042526101754
12384,301.21303054324653
12385,287.6433899069808
12386,299.53091135342106
12387,314.9671603795927
12388,343.56357322909236
12389,315.56999613693057
12390,306.6569777832798
12391,294.84651752481454
12392,278.5658189637447
12393,369.331102960277
12394,299.92574079012223
12395,297.0480028150643
12396,274.1655279094509
12397,265.76930345703107
12398,260.41864005595386
12399,257.5981087569467
12400,256.5333291554443
12401,261.1823779242011
12402,294.03860743830717
12403,286.04258582555155
12404,398.92725594827937
12405,331.02353428881463
12406,306.18796465665173
12407,317.42481255494897
12408,309.45183180603595
12409,304.7537774716695
12410,296.0639677627619
12411,305.16402602386546
12412,337.194205838879
12413,408.27760434445
12414,311.85227808151257
12415,303.4850785813406
12416,291.6032088286131
12417,301.69705481645457
12418,298.54364839641113
12419,299.5431637724947
12420,265.94464593314495
12421,299.55306926442614
12422,296.45975252843635
12423,297.1251714051852
12424,292.2510085656441
12425,292.68468054344567
12426,294.6081472003824
12427,293.6505719638954
12428,305.69512426931857
12429,307.30741316001655
12430,299.4112800275422
12431,308.85324948553944
12984,303.0355754608848
12985,302.83779770435723
12986,298.7866725259834
12987,302.83727373230676
12988,292.4592879287652
12989,303.03637341185345
12990,311.156685234728
12991,305.00475435281965
12992,315.58034632003057
12993,301.6245142120084
12994,300.92788858102455
12995,293.8022866525826
12996,309.70380232250125
12997,296.40229015859757
12998,309.18341636641543
12999,292.6963082621338
13000,293.38812411394156
13001,306.78183180865636
13002,298.54573226267695
13003,309.6626263547841
13004,322.4818073056806
13005,321.9360558201462
13006,318.53474205607836
13007,303.38331309291743
13008,324.5177285304362
13009,314.52057547020746
13010,295.6749751663705
13011,320.21195285322824
13012,303.11167730933545
13013,309.04280842192134
13014,302.755999253168
13015,315.8646780031566
13016,310.329182754359
13017,305.41705491310984
13018,305.0719656890225
13019,296.5401847747737
13020,305.05779744255193
13021,305.9319859835372
13022,316.35638079386206
13023,304.27886918255837
13024,280.9887741061904
13025,319.1521972965472
13026,308.75764371920474
13027,308.83697038402033
13028,304.9300322562869
13029,295.63978812969077
13030,293.52254347088905
13031,296.9962574217862
13032,287.4275144409511
13033,296.1870857422658
13034,294.94284389369074
13035,303.3864286705615
13036,303.8697357509243
13037,303.78263372610326
13038,294.9224665803011
13039,299.5545673549201
13040,310.59261606518567
13041,305.3710874203054
13042,284.2888370197283
13043,288.2114965518757
13044,311.8495400182291
13045,292.0207795420473
13046,295.3524316016592
13047,302.8368437081042
13048,304.62999175432327
13049,292.68410464028295
13050,289.3057468879239
13051,285.1536050333441
13052,285.8924967804205
13053,297.92535557819997
13054,294.59244465611334
13055,299.2670238739858
13056,294.2116226275146
13057,294.9993656315181
13058,294.92781606799576
13059,295.7408766737973
13060,303.86644124482353
13061,269.6342022289351
13062,304.7363385538922
13063,305.59324046575136
13064,305.5715934882277
13065,297.03106035124546
13066,291.26274915079773
13067,296.6267381022549
13068,288.6750990987592
13069,295.2395167935392
13070,309.969257073295
13071,305.15630452771796
13072,295.72755290876165
13073,303.05764834618213
13074,312.35567398274384
13075,288.6719329078358
13076,303.9118331932248
13077,314.831840964957
13078,312.2237019011946
13079,312.2154487244757
13080,311.9575522981619
13081,303.07336165365064
13082,310.5402898415203
13083,288.2842423006165
13084,303.45745682120423
13085,303.64865142789
13086,301.95159683207146
13087,288.8890450301569
13088,309.2903279429372
13089,308.45403674308614
13090,297.6209045971675
13091,292.32172423201513
13092,293.2936712370979
13093,304.74240499983057
13094,312.4388221671056
13095,301.1042891308245
13096,297.72759398915815
13097,300.24927116047814
13098,299.92324214481323
13099,302.3649581010134
13100,289.99756934899557
13101,311.3072323257655
13102,314.807570082531
13103,314.7080228576163
13104,315.6281515926211
13105,315.657733747391
13106,310.6327962197139
13107,310.43102308424056
13108,295.25275296626955
13109,294.6328646265437
13110,311.29521634911936
13111,315.5984772436036
13112,305.07846309220497
13113,306.6180095259483
13114,309.16713087403355
13115,308.7835491321224
13116,296.1828997386736
13117,262.55712925472295
13118,258.64801785812625
13119,227.61292475151774
13120,236.83395954535925
13121,235.91447121335838
13122,262.0174173767468
13123,273.38115792515276
13124,303.303542927865
13125,306.03108358118266
13126,291.5422052039363
13127,312.6621093940096
13128,304.19008724183624
13129,323.00404039429776
13130,322.7467619672013
13131,314.68988465708753
13132,310.466903862301
13133,302.78298046706044
13134,289.19624074498597
13135,307.89859773941566
13136,311.3433028777705
13137,305.4943316913919
13138,324.5748878574853
13139,309.7559266962993
13140,326.410681358439
13141,306.28803145380266
13142,319.4977718147186
13143,302.7107830622339
13144,314.9612879311759
13145,299.0959408634736
13146,319.08731940416806
13147,315.32435258979206
13148,324.16266747230236
13149,312.3114629931957
13150,324.89813226050546
13151,319.45147215702934
13152,320.6883138584205
13153,315.0153087130645
13154,296.8715595528389
13155,292.38802378186006
13156,294.4916625191982
13157,297.0809062276651
13158,301.34226133607353
13159,296.11180333373085
13160,279.6786018434869
13161,239.27832634118155
13162,233.4020184471682
13163,242.75584344647302
13164,225.47723421849165
13165,225.16590294851002
13166,226.85388005022932
13167,227.79734058918268
13168,232.95141702207718
13169,238.41718287071916
13170,245.2552237523954
13171,250.11952850102378
13172,249.76300992022877
13173,275.639065579186
13174,259.6836645698641
13175,257.82854123793305
13728,306.46261692283235
13729,308.0495542438632
13730,307.2754208820403
13731,318.243274979078
13732,339.0743441804175
13733,306.7913824686957
13734,324.79056037445616
13735,316.8527998907729
13736,318.6649294979604
13737,309.30496599379995
13738,304.74240499983057
13739,310.97806188061253
13740,393.14593332845703
13741,316.53108393643026
13742,306.67465656314084
13743,308.3659408906981
13744,317.2556729386096
13745,329.98114871023773
13746,324.16266100846326
13747,323.6712554185321
13748,323.0158049747499
13749,318.88803447563714
13750,316.4539261566279
13751,321.8060973634137
13752,314.6565147057036
13753,310.5584360890698
13754,317.5236903716109
13755,315.92475712760506
13756,317.01413270175914
13757,317.6154442340206
13758,311.2282287191741
13759,308.8145140916259
13760,319.01234819386826
13761,316.6834895301122
13762,318.65522212005754
13763,316.660592364276
13764,316.4133468225562
13765,318.77417500271383
13766,311.9408559083537
13767,506.25018122266016
13768,321.2562306309546
13769,499.620867067073
13770,313.6104628364534
13771,316.6226490182626
13772,317.2769171068017
13773,318.01192109110156
13774,319.8157611841193
13775,314.7778562459325
13776,314.7078569395088
13777,424.75956552784146
13778,317.2926014669605
13779,317.8244801588672
13780,312.0574177736696
13781,309.3703932027296
13782,327.3650039394648
13783,306.4333044271447
13784,305.5329974061334
13785,331.84481310919745
13786,312.29715112067953
13787,416.24708360330357
13788,365.6394641252781
13789,327.05830991912603
13790,337.2652848478012
13791,321.984910141578
13792,324.5913680354998
13793,324.44839067871726
13794,338.35008343635326
13795,464.2060200882871
13796,342.9243920065676
13797,339.2827101665727
13798,465.25986650892264
13799,297.1640558867147
13800,312.52387638189043
13801,305.5277639564703
13802,303.09435869577356
13803,312.7349595403167
13804,292.290414593805
13805,307.4035869029695
13806,306.5472882636459
13807,308.10066001678905
13808,307.0772070634955
13809,286.29180682202195
13810,311.00736418809265
13811,284.67180067201616
13812,280.05004266880206
13813,260.3278774198852
13814,259.9387072058473
13815,276.99114713760594
13816,293.33040444420016
13817,309.8769922788189
13818,297.14736996936995
13819,306.85467746829266
13820,321.0934161165991
13821,311.02065341651337
13822,320.69428807509007
13823,314.7090641479971
13824,310.6956394652319
13825,308.2169196798991
13826,298.3927717089522
13827,289.389545651885
13828,308.01199652696016
13829,285.31943696851715
13830,306.1630292063972
13831,307.8593923082854
13832,288.95858282079286
13833,278.10961900667405
13834,279.7882274259497
13835,297.2107773406891
13836,283.36906449643254
